Thu Nov 10 19:45:01  2016,x,x,x
Thu Nov 10 20:00:01  2016,x,x,x
Thu Nov 10 20:15:01  2016,x,x,x
Thu Nov 10 20:30:01  2016,x,x,x
Thu Nov 10 20:45:01  2016,x,x,x
Thu Nov 10 21:00:01  2016,x,x,x
Thu Nov 10 21:15:01  2016,x,x,x
Thu Nov 10 21:30:01  2016,x,x,x
Thu Nov 10 21:45:01  2016,x,x,x
Thu Nov 10 22:00:01  2016,x,x,x
Thu Nov 10 22:15:01  2016,x,x,x
Thu Nov 10 22:30:01  2016,x,x,x
Thu Nov 10 22:45:01  2016,x,x,x
Thu Nov 10 23:00:01  2016,x,x,x
Thu Nov 10 23:15:01  2016,x,x,x
Thu Nov 10 23:30:01  2016,x,x,x
Thu Nov 10 23:45:01  2016,x,x,x
Fri Nov 11 00:00:01  2016,x,x,x
Fri Nov 11 00:15:01  2016,x,x,x
Fri Nov 11 00:30:01  2016,x,x,x
Fri Nov 11 00:45:01  2016,x,x,x
Fri Nov 11 01:00:01  2016,x,x,x
Fri Nov 11 01:15:01  2016,x,x,x
Fri Nov 11 01:30:01  2016,x,x,x
Fri Nov 11 01:45:01  2016,x,x,x
Fri Nov 11 02:00:01  2016,x,x,x
Fri Nov 11 02:15:01  2016,x,x,x
Fri Nov 11 02:30:01  2016,x,x,x
Fri Nov 11 02:45:01  2016,x,x,x
Fri Nov 11 03:00:01  2016,x,x,x
Fri Nov 11 03:15:01  2016,x,x,x
Fri Nov 11 03:30:01  2016,x,x,x
Fri Nov 11 03:45:01  2016,x,x,x
Fri Nov 11 04:00:01  2016,x,x,x
Fri Nov 11 04:15:01  2016,x,x,x
Fri Nov 11 04:30:01  2016,x,x,x
Fri Nov 11 04:45:01  2016,x,x,x
Fri Nov 11 05:00:01  2016,x,x,x
Fri Nov 11 05:15:01  2016,x,x,x
Fri Nov 11 05:30:01  2016,x,x,x
Fri Nov 11 05:45:01  2016,x,x,x
Fri Nov 11 06:00:01  2016,x,x,x
Fri Nov 11 06:15:01  2016,x,x,x
Fri Nov 11 06:30:01  2016,x,x,x
Fri Nov 11 06:45:01  2016,x,x,x
Fri Nov 11 07:00:01  2016,x,x,x
Fri Nov 11 07:15:01  2016,x,x,x
Fri Nov 11 07:30:01  2016,x,x,x
Fri Nov 11 07:45:01  2016,x,x,x
Fri Nov 11 08:00:01  2016,x,x,x
Fri Nov 11 08:15:01  2016,x,x,x
Fri Nov 11 08:30:01  2016,x,x,x
Fri Nov 11 08:45:01  2016,x,x,x
Fri Nov 11 09:00:01  2016,x,x,x
Fri Nov 11 09:15:01  2016,x,x,x
Fri Nov 11 09:30:01  2016,x,x,x
Fri Nov 11 09:45:01  2016,x,x,x
Fri Nov 11 10:00:01  2016,x,x,x
Fri Nov 11 10:15:01  2016,x,x,x
Fri Nov 11 10:30:01  2016,x,x,x
Fri Nov 11 10:45:01  2016,x,x,x
Fri Nov 11 11:00:01  2016,x,x,x
Fri Nov 11 11:15:01  2016,x,x,x
Fri Nov 11 11:30:01  2016,x,x,x
Fri Nov 11 11:45:01  2016,x,x,x
Fri Nov 11 12:00:01  2016,x,x,x
Fri Nov 11 12:15:01  2016,x,x,x
Fri Nov 11 12:30:01  2016,x,x,x
Fri Nov 11 12:45:01  2016,x,x,x
Fri Nov 11 13:00:01  2016,x,x,x
Fri Nov 11 13:15:01  2016,x,x,x
Fri Nov 11 13:30:01  2016,x,x,x
Fri Nov 11 13:45:01  2016,x,x,x
Fri Nov 11 14:00:01  2016,x,x,x
Fri Nov 11 14:15:01  2016,x,x,x
Fri Nov 11 14:30:01  2016,x,x,x
Fri Nov 11 14:45:01  2016,x,x,x
Fri Nov 11 15:00:01  2016,x,x,x
Fri Nov 11 15:15:01  2016,x,x,x
Fri Nov 11 15:30:01  2016,x,x,x
Fri Nov 11 15:45:01  2016,x,x,x
Fri Nov 11 16:00:01  2016,x,x,x
Fri Nov 11 16:15:01  2016,x,x,x
Fri Nov 11 16:30:01  2016,x,x,x
Fri Nov 11 16:45:01  2016,x,x,x
Fri Nov 11 17:00:01  2016,x,x,x
Fri Nov 11 17:15:01  2016,x,x,x
Fri Nov 11 17:30:01  2016,x,x,x
Fri Nov 11 17:45:01  2016,x,x,x
Fri Nov 11 18:00:01  2016,x,x,x
Fri Nov 11 18:15:01  2016,x,x,x
Fri Nov 11 18:30:01  2016,x,x,x
Fri Nov 11 18:45:01  2016,x,x,x
Fri Nov 11 19:00:01  2016,x,x,x
Fri Nov 11 19:15:01  2016,x,x,x
Fri Nov 11 19:30:01  2016,x,x,x
Fri Nov 11 19:45:01  2016,x,x,x
Fri Nov 11 20:00:01  2016,x,x,x
Fri Nov 11 20:15:01  2016,x,x,x
Fri Nov 11 20:30:01  2016,x,x,x
Fri Nov 11 20:45:01  2016,x,x,x
Fri Nov 11 21:00:01  2016,x,x,x
Fri Nov 11 21:15:01  2016,x,x,x
Fri Nov 11 21:30:01  2016,x,x,x
Fri Nov 11 21:45:01  2016,x,x,x
Fri Nov 11 22:00:01  2016,x,x,x
Fri Nov 11 22:15:01  2016,x,x,x
Fri Nov 11 22:30:01  2016,x,x,x
Fri Nov 11 22:45:01  2016,x,x,x
Fri Nov 11 23:00:01  2016,x,x,x
Fri Nov 11 23:15:01  2016,x,x,x
Fri Nov 11 23:30:01  2016,x,x,x
Fri Nov 11 23:45:01  2016,x,x,x
Sat Nov 12 00:00:01  2016,x,x,x
Sat Nov 12 00:15:01  2016,x,x,x
Sat Nov 12 00:30:01  2016,x,x,x
Sat Nov 12 00:45:01  2016,x,x,x
Sat Nov 12 01:00:01  2016,x,x,x
Sat Nov 12 01:15:01  2016,x,x,x
Sat Nov 12 01:30:01  2016,x,x,x
Sat Nov 12 01:45:01  2016,x,x,x
Sat Nov 12 02:00:01  2016,x,x,x
Sat Nov 12 02:15:01  2016,x,x,x
Sat Nov 12 02:30:01  2016,x,x,x
Sat Nov 12 02:45:01  2016,x,x,x
Sat Nov 12 03:00:01  2016,x,x,x
Sat Nov 12 03:15:01  2016,x,x,x
Sat Nov 12 03:30:01  2016,x,x,x
Sat Nov 12 03:45:01  2016,x,x,x
Sat Nov 12 04:00:01  2016,x,x,x
Sat Nov 12 04:15:01  2016,x,x,x
Sat Nov 12 04:30:01  2016,x,x,x
Sat Nov 12 04:45:01  2016,x,x,x
Sat Nov 12 05:00:01  2016,x,x,x
Sat Nov 12 05:15:01  2016,x,x,x
Sat Nov 12 05:30:01  2016,x,x,x
Sat Nov 12 05:45:01  2016,x,x,x
Sat Nov 12 06:00:01  2016,x,x,x
Sat Nov 12 06:15:01  2016,x,x,x
Sat Nov 12 06:30:01  2016,x,x,x
Sat Nov 12 06:45:01  2016,x,x,x
Sat Nov 12 07:00:01  2016,x,x,x
Sat Nov 12 07:15:01  2016,x,x,x
Sat Nov 12 07:30:01  2016,x,x,x
Sat Nov 12 07:45:01  2016,x,x,x
Sat Nov 12 08:00:01  2016,x,x,x
Sat Nov 12 08:15:01  2016,x,x,x
Sat Nov 12 08:30:01  2016,x,x,x
Sat Nov 12 08:45:01  2016,x,x,x
Sat Nov 12 09:00:01  2016,x,x,x
Sat Nov 12 09:15:01  2016,x,x,x
Sat Nov 12 09:30:01  2016,x,x,x
Sat Nov 12 09:45:01  2016,x,x,x
Sat Nov 12 10:00:01  2016,x,x,x
Sat Nov 12 10:15:01  2016,x,x,x
Sat Nov 12 10:30:01  2016,x,x,x
Sat Nov 12 10:45:01  2016,x,x,x
Sat Nov 12 11:00:01  2016,x,x,x
Sat Nov 12 11:15:01  2016,x,x,x
Sat Nov 12 11:30:01  2016,x,x,x
Sat Nov 12 11:45:01  2016,x,x,x
Sat Nov 12 12:00:01  2016,x,x,x
Sat Nov 12 12:15:01  2016,x,x,x
Sat Nov 12 12:30:01  2016,x,x,x
Sat Nov 12 12:45:01  2016,x,x,x
Sat Nov 12 13:00:01  2016,x,x,x
Sat Nov 12 13:15:01  2016,x,x,x
Sat Nov 12 13:30:01  2016,x,x,x
Sat Nov 12 13:45:01  2016,x,x,x
Sat Nov 12 14:00:01  2016,x,x,x
Sat Nov 12 14:15:01  2016,x,x,x
Sat Nov 12 14:30:01  2016,x,x,x
Sat Nov 12 14:45:01  2016,x,x,x
Sat Nov 12 15:00:01  2016,x,x,x
Sat Nov 12 15:15:01  2016,x,x,x
Sat Nov 12 15:30:01  2016,x,x,x
Sat Nov 12 15:45:01  2016,x,x,x
Sat Nov 12 16:00:01  2016,x,x,x
Sat Nov 12 16:15:01  2016,x,x,x
Sat Nov 12 16:30:01  2016,x,x,x
Sat Nov 12 16:45:01  2016,x,x,x
Sat Nov 12 17:00:01  2016,x,x,x
Sat Nov 12 17:15:01  2016,x,x,x
Sat Nov 12 17:30:01  2016,x,x,x
Sat Nov 12 17:45:01  2016,x,x,x
Sat Nov 12 18:00:01  2016,x,x,x
Sat Nov 12 18:15:01  2016,x,x,x
Sat Nov 12 18:30:01  2016,x,x,x
Sat Nov 12 18:45:01  2016,x,x,x
Sat Nov 12 19:00:01  2016,x,x,x
Sat Nov 12 19:15:01  2016,x,x,x
Sat Nov 12 19:30:01  2016,x,x,x
Sat Nov 12 19:45:01  2016,x,x,x
Sat Nov 12 20:00:01  2016,x,x,x
Sat Nov 12 20:15:01  2016,x,x,x
Sat Nov 12 20:30:01  2016,x,x,x
Sat Nov 12 20:45:01  2016,x,x,x
Sat Nov 12 21:00:01  2016,x,x,x
Sat Nov 12 21:15:01  2016,x,x,x
Sat Nov 12 21:30:01  2016,x,x,x
Sat Nov 12 21:45:01  2016,x,x,x
Sat Nov 12 22:00:01  2016,x,x,x
Sat Nov 12 22:15:01  2016,x,x,x
Sat Nov 12 22:30:01  2016,x,x,x
Sat Nov 12 22:45:01  2016,x,x,x
Sat Nov 12 23:00:02  2016,x,x,x
Sat Nov 12 23:15:01  2016,x,x,x
Sat Nov 12 23:30:01  2016,x,x,x
Sat Nov 12 23:45:01  2016,x,x,x
Sun Nov 13 00:00:01  2016,x,x,x
Sun Nov 13 00:15:01  2016,x,x,x
Sun Nov 13 00:30:01  2016,x,x,x
Sun Nov 13 00:45:01  2016,x,x,x
Sun Nov 13 01:00:01  2016,x,x,x
Sun Nov 13 01:15:01  2016,x,x,x
Sun Nov 13 01:30:01  2016,x,x,x
Sun Nov 13 01:45:01  2016,x,x,x
Sun Nov 13 02:00:01  2016,x,x,x
Sun Nov 13 02:15:01  2016,x,x,x
Sun Nov 13 02:30:01  2016,x,x,x
Sun Nov 13 02:45:01  2016,x,x,x
Sun Nov 13 03:00:01  2016,x,x,x
Sun Nov 13 03:15:01  2016,x,x,x
Sun Nov 13 03:30:01  2016,x,x,x
Sun Nov 13 03:45:01  2016,x,x,x
Sun Nov 13 04:00:01  2016,x,x,x
Sun Nov 13 04:15:01  2016,x,x,x
Sun Nov 13 04:30:01  2016,x,x,x
Sun Nov 13 04:45:01  2016,x,x,x
Sun Nov 13 05:00:01  2016,x,x,x
Sun Nov 13 05:15:01  2016,x,x,x
Sun Nov 13 05:30:01  2016,x,x,x
Sun Nov 13 05:45:01  2016,x,x,x
Sun Nov 13 06:00:01  2016,x,x,x
Sun Nov 13 06:15:01  2016,x,x,x
Sun Nov 13 06:30:02  2016,x,x,x
Sun Nov 13 06:45:01  2016,x,x,x
Sun Nov 13 07:00:01  2016,x,x,x
Sun Nov 13 07:15:01  2016,x,x,x
Sun Nov 13 07:30:01  2016,x,x,x
Sun Nov 13 07:45:01  2016,x,x,x
Sun Nov 13 08:00:01  2016,x,x,x
Sun Nov 13 08:15:01  2016,x,x,x
Sun Nov 13 08:30:01  2016,x,x,x
Sun Nov 13 08:45:01  2016,x,x,x
Sun Nov 13 09:00:01  2016,x,x,x
Sun Nov 13 09:15:01  2016,x,x,x
Sun Nov 13 09:30:01  2016,x,x,x
Sun Nov 13 09:45:01  2016,x,x,x
Sun Nov 13 10:00:01  2016,x,x,x
Sun Nov 13 10:15:01  2016,x,x,x
Sun Nov 13 10:30:01  2016,x,x,x
Sun Nov 13 10:45:01  2016,x,x,x
Sun Nov 13 11:00:01  2016,x,x,x
Sun Nov 13 11:15:01  2016,x,x,x
Sun Nov 13 11:30:01  2016,x,x,x
Sun Nov 13 11:45:01  2016,x,x,x
Sun Nov 13 12:00:01  2016,x,x,x
Sun Nov 13 12:15:01  2016,x,x,x
Sun Nov 13 12:30:01  2016,x,x,x
Sun Nov 13 12:45:01  2016,x,x,x
Sun Nov 13 13:00:01  2016,x,x,x
Sun Nov 13 13:15:01  2016,x,x,x
Sun Nov 13 13:30:01  2016,x,x,x
Sun Nov 13 13:45:01  2016,x,x,x
Sun Nov 13 14:00:01  2016,x,x,x
Sun Nov 13 14:15:01  2016,x,x,x
Sun Nov 13 14:30:01  2016,x,x,x
Sun Nov 13 14:45:01  2016,x,x,x
Sun Nov 13 15:00:01  2016,x,x,x
Sun Nov 13 15:15:01  2016,x,x,x
Sun Nov 13 15:30:01  2016,x,x,x
Sun Nov 13 15:45:02  2016,x,x,x
Sun Nov 13 16:00:01  2016,x,x,x
Sun Nov 13 16:15:01  2016,x,x,x
Sun Nov 13 16:30:01  2016,x,x,x
Sun Nov 13 16:45:01  2016,x,x,x
Sun Nov 13 17:00:01  2016,x,x,x
Sun Nov 13 17:15:01  2016,x,x,x
Sun Nov 13 17:30:01  2016,x,x,x
Sun Nov 13 17:45:01  2016,x,x,x
Sun Nov 13 18:00:01  2016,x,x,x
Sun Nov 13 18:15:01  2016,x,x,x
Sun Nov 13 18:30:01  2016,x,x,x
Sun Nov 13 18:45:01  2016,x,x,x
Sun Nov 13 19:00:02  2016,x,x,x
Sun Nov 13 19:15:01  2016,x,x,x
Sun Nov 13 19:30:01  2016,x,x,x
Sun Nov 13 19:45:01  2016,x,x,x
Sun Nov 13 20:00:01  2016,x,x,x
Sun Nov 13 20:15:01  2016,x,x,x
Sun Nov 13 20:30:01  2016,x,x,x
Sun Nov 13 20:45:01  2016,x,x,x
Sun Nov 13 21:00:01  2016,x,x,x
Sun Nov 13 21:15:01  2016,x,x,x
Sun Nov 13 21:30:01  2016,x,x,x
Sun Nov 13 21:45:01  2016,x,x,x
Sun Nov 13 22:00:01  2016,x,x,x
Sun Nov 13 22:15:01  2016,x,x,x
Sun Nov 13 22:30:01  2016,x,x,x
Sun Nov 13 22:45:01  2016,x,x,x
Sun Nov 13 23:00:01  2016,x,x,x
Sun Nov 13 23:15:01  2016,x,x,x
Sun Nov 13 23:30:01  2016,x,x,x
Sun Nov 13 23:45:01  2016,x,x,x
Mon Nov 14 00:00:01  2016,x,x,x
Mon Nov 14 00:15:01  2016,x,x,x
Mon Nov 14 00:30:01  2016,x,x,x
Mon Nov 14 00:45:01  2016,x,x,x
Mon Nov 14 01:00:01  2016,x,x,x
Mon Nov 14 01:15:01  2016,x,x,x
Mon Nov 14 01:30:01  2016,x,x,x
Mon Nov 14 01:45:01  2016,x,x,x
Mon Nov 14 02:00:01  2016,x,x,x
Mon Nov 14 02:15:01  2016,x,x,x
Mon Nov 14 02:30:01  2016,x,x,x
Mon Nov 14 02:45:01  2016,x,x,x
Mon Nov 14 03:00:01  2016,x,x,x
Mon Nov 14 03:15:01  2016,x,x,x
Mon Nov 14 03:30:01  2016,x,x,x
Mon Nov 14 03:45:01  2016,x,x,x
Mon Nov 14 04:00:01  2016,x,x,x
Mon Nov 14 04:15:01  2016,x,x,x
Mon Nov 14 04:30:01  2016,x,x,x
Mon Nov 14 04:45:01  2016,x,x,x
Mon Nov 14 05:00:01  2016,x,x,x
Mon Nov 14 05:15:01  2016,x,x,x
Mon Nov 14 05:30:01  2016,x,x,x
Mon Nov 14 05:45:01  2016,x,x,x
Mon Nov 14 06:00:01  2016,x,x,x
Mon Nov 14 06:15:01  2016,x,x,x
Mon Nov 14 06:30:01  2016,x,x,x
Mon Nov 14 06:45:01  2016,x,x,x
Mon Nov 14 07:00:01  2016,x,x,x
Mon Nov 14 07:15:01  2016,x,x,x
Mon Nov 14 07:30:01  2016,x,x,x
Mon Nov 14 07:45:01  2016,x,x,x
Mon Nov 14 08:00:01  2016,x,x,x
Mon Nov 14 08:15:01  2016,x,x,x
Mon Nov 14 08:30:01  2016,x,x,x
Mon Nov 14 08:45:01  2016,x,x,x
Mon Nov 14 09:00:01  2016,x,x,x
Mon Nov 14 09:15:01  2016,x,x,x
Mon Nov 14 09:30:01  2016,x,x,x
Mon Nov 14 09:45:01  2016,x,x,x
Mon Nov 14 10:00:02  2016,x,x,x
Mon Nov 14 10:15:01  2016,x,x,x
Mon Nov 14 10:30:01  2016,x,x,x
Mon Nov 14 10:45:01  2016,x,x,x
Mon Nov 14 11:00:01  2016,x,x,x
Mon Nov 14 11:15:01  2016,x,x,x
Mon Nov 14 11:30:01  2016,x,x,x
Mon Nov 14 11:45:01  2016,x,x,x
Mon Nov 14 12:00:01  2016,x,x,x
Mon Nov 14 12:15:01  2016,x,x,x
Mon Nov 14 12:30:01  2016,x,x,x
Mon Nov 14 12:45:01  2016,x,x,x
Mon Nov 14 13:00:01  2016,x,x,x
Mon Nov 14 13:15:01  2016,x,x,x
Mon Nov 14 13:30:01  2016,x,x,x
Mon Nov 14 13:45:01  2016,x,x,x
Mon Nov 14 14:00:01  2016,x,x,x
Mon Nov 14 14:15:02  2016,x,x,x
Mon Nov 14 14:30:01  2016,x,x,x
Mon Nov 14 14:45:01  2016,x,x,x
Mon Nov 14 15:00:01  2016,x,x,x
Mon Nov 14 15:15:01  2016,x,x,x
Mon Nov 14 15:30:01  2016,x,x,x
Mon Nov 14 15:45:01  2016,x,x,x
Mon Nov 14 16:00:01  2016,x,x,x
Mon Nov 14 16:15:01  2016,x,x,x
Mon Nov 14 16:30:01  2016,x,x,x
Mon Nov 14 16:45:01  2016,x,x,x
Mon Nov 14 17:00:01  2016,x,x,x
Mon Nov 14 17:15:01  2016,x,x,x
Mon Nov 14 17:30:01  2016,x,x,x
Mon Nov 14 17:45:01  2016,x,x,x
Mon Nov 14 18:00:01  2016,x,x,x
Mon Nov 14 18:15:01  2016,x,x,x
Mon Nov 14 18:30:01  2016,x,x,x
Mon Nov 14 18:45:01  2016,x,x,x
Mon Nov 14 19:00:01  2016,x,x,x
Mon Nov 14 19:15:01  2016,x,x,x
Mon Nov 14 19:30:01  2016,x,x,x
Mon Nov 14 19:45:01  2016,x,x,x
Mon Nov 14 20:00:01  2016,x,x,x
Mon Nov 14 20:15:01  2016,x,x,x
Mon Nov 14 20:30:01  2016,x,x,x
Mon Nov 14 20:45:01  2016,x,x,x
Mon Nov 14 21:00:01  2016,x,x,x
Mon Nov 14 21:15:01  2016,x,x,x
Mon Nov 14 21:30:01  2016,x,x,x
Mon Nov 14 21:45:01  2016,x,x,x
Mon Nov 14 22:00:01  2016,x,x,x
Mon Nov 14 22:15:01  2016,x,x,x
Mon Nov 14 22:30:01  2016,x,x,x
Mon Nov 14 22:45:01  2016,x,x,x
Mon Nov 14 23:00:01  2016,x,x,x
Mon Nov 14 23:15:01  2016,x,x,x
Mon Nov 14 23:30:01  2016,x,x,x
Mon Nov 14 23:45:01  2016,x,x,x
Tue Nov 15 00:00:01  2016,x,x,x
Tue Nov 15 00:15:01  2016,x,x,x
Tue Nov 15 00:30:01  2016,x,x,x
Tue Nov 15 00:45:01  2016,x,x,x
Tue Nov 15 01:00:01  2016,x,x,x
Tue Nov 15 01:15:01  2016,x,x,x
Tue Nov 15 01:30:01  2016,x,x,x
Tue Nov 15 01:45:01  2016,x,x,x
Tue Nov 15 02:00:01  2016,x,x,x
Tue Nov 15 02:15:01  2016,x,x,x
Tue Nov 15 02:30:01  2016,x,x,x
Tue Nov 15 02:45:01  2016,x,x,x
Tue Nov 15 03:00:01  2016,x,x,x
Tue Nov 15 03:15:01  2016,x,x,x
Tue Nov 15 03:30:01  2016,x,x,x
Tue Nov 15 03:45:01  2016,x,x,x
Tue Nov 15 04:00:01  2016,x,x,x
Tue Nov 15 04:15:01  2016,x,x,x
Tue Nov 15 04:30:01  2016,x,x,x
Tue Nov 15 04:45:01  2016,x,x,x
Tue Nov 15 05:00:01  2016,x,x,x
Tue Nov 15 05:15:01  2016,x,x,x
Tue Nov 15 05:30:01  2016,x,x,x
Tue Nov 15 05:45:01  2016,x,x,x
Tue Nov 15 06:00:01  2016,x,x,x
Tue Nov 15 06:15:01  2016,x,x,x
Tue Nov 15 06:30:01  2016,x,x,x
Tue Nov 15 06:45:01  2016,x,x,x
Tue Nov 15 07:00:01  2016,x,x,x
Tue Nov 15 07:15:01  2016,x,x,x
Tue Nov 15 07:30:01  2016,x,x,x
Tue Nov 15 07:45:01  2016,x,x,x
Tue Nov 15 08:00:01  2016,x,x,x
Tue Nov 15 08:15:01  2016,x,x,x
Tue Nov 15 08:30:01  2016,x,x,x
Tue Nov 15 08:45:01  2016,x,x,x
Tue Nov 15 09:00:01  2016,x,x,x
Tue Nov 15 09:15:01  2016,x,x,x
Tue Nov 15 09:30:01  2016,x,x,x
Tue Nov 15 09:45:01  2016,x,x,x
Tue Nov 15 10:00:01  2016,x,x,x
Tue Nov 15 10:15:01  2016,x,x,x
Tue Nov 15 10:30:01  2016,x,x,x
Tue Nov 15 10:45:01  2016,x,x,x
Tue Nov 15 11:00:01  2016,x,x,x
Tue Nov 15 11:15:01  2016,x,x,x
Tue Nov 15 11:30:01  2016,x,x,x
Tue Nov 15 11:45:01  2016,x,x,x
Tue Nov 15 12:00:01  2016,x,x,x
Tue Nov 15 12:15:01  2016,x,x,x
Tue Nov 15 12:30:01  2016,x,x,x
Tue Nov 15 12:45:01  2016,x,x,x
Tue Nov 15 13:00:01  2016,x,x,x
Tue Nov 15 13:15:01  2016,x,x,x
Tue Nov 15 13:30:01  2016,x,x,x
Tue Nov 15 13:45:01  2016,x,x,x
Tue Nov 15 14:00:01  2016,x,x,x
Tue Nov 15 14:15:01  2016,x,x,x
Tue Nov 15 14:30:01  2016,x,x,x
Tue Nov 15 14:45:01  2016,x,x,x
Tue Nov 15 15:00:01  2016,x,x,x
Tue Nov 15 15:15:01  2016,x,x,x
Tue Nov 15 15:30:01  2016,x,x,x
Tue Nov 15 15:45:01  2016,x,x,x
Tue Nov 15 16:00:01  2016,x,x,x
Tue Nov 15 16:15:01  2016,x,x,x
Tue Nov 15 16:30:01  2016,x,x,x
Tue Nov 15 16:45:01  2016,x,x,x
Tue Nov 15 17:00:01  2016,x,x,x
Tue Nov 15 17:15:01  2016,x,x,x
Tue Nov 15 17:30:01  2016,x,x,x
Tue Nov 15 17:45:01  2016,x,x,x
Tue Nov 15 18:00:01  2016,x,x,x
Tue Nov 15 18:15:01  2016,x,x,x
Tue Nov 15 18:30:01  2016,x,x,x
Tue Nov 15 18:45:01  2016,x,x,x
Tue Nov 15 19:00:01  2016,x,x,x
Tue Nov 15 19:15:01  2016,x,x,x
Tue Nov 15 19:30:01  2016,x,x,x
Tue Nov 15 19:45:01  2016,x,x,x
Tue Nov 15 20:00:01  2016,x,x,x
Tue Nov 15 20:15:01  2016,x,x,x
Tue Nov 15 20:30:01  2016,x,x,x
Tue Nov 15 20:45:01  2016,x,x,x
Tue Nov 15 21:00:01  2016,x,x,x
Tue Nov 15 21:15:01  2016,x,x,x
Tue Nov 15 21:30:01  2016,x,x,x
Tue Nov 15 21:45:01  2016,x,x,x
Tue Nov 15 22:00:01  2016,x,x,x
Tue Nov 15 22:15:01  2016,x,x,x
Tue Nov 15 22:30:01  2016,x,x,x
Tue Nov 15 22:45:01  2016,x,x,x
Tue Nov 15 23:00:01  2016,x,x,x
Tue Nov 15 23:15:01  2016,x,x,x
Tue Nov 15 23:30:01  2016,x,x,x
Tue Nov 15 23:45:01  2016,x,x,x
Wed Nov 16 00:00:01  2016,x,x,x
Wed Nov 16 00:15:01  2016,x,x,x
Wed Nov 16 00:30:01  2016,x,x,x
Wed Nov 16 00:45:01  2016,x,x,x
Wed Nov 16 01:00:01  2016,x,x,x
Wed Nov 16 01:15:01  2016,x,x,x
Wed Nov 16 01:30:01  2016,x,x,x
Wed Nov 16 01:45:01  2016,x,x,x
Wed Nov 16 02:00:01  2016,x,x,x
Wed Nov 16 02:15:01  2016,x,x,x
Wed Nov 16 02:30:01  2016,x,x,x
Wed Nov 16 02:45:01  2016,x,x,x
Wed Nov 16 03:00:01  2016,x,x,x
Wed Nov 16 03:15:01  2016,x,x,x
Wed Nov 16 03:30:01  2016,x,x,x
Wed Nov 16 03:45:01  2016,x,x,x
Wed Nov 16 04:00:01  2016,x,x,x
Wed Nov 16 04:15:01  2016,x,x,x
Wed Nov 16 04:30:01  2016,x,x,x
Wed Nov 16 04:45:01  2016,x,x,x
Wed Nov 16 05:00:01  2016,x,x,x
Wed Nov 16 05:15:01  2016,x,x,x
Wed Nov 16 05:30:01  2016,x,x,x
Wed Nov 16 05:45:01  2016,x,x,x
Wed Nov 16 06:00:01  2016,x,x,x
Wed Nov 16 06:15:01  2016,x,x,x
Wed Nov 16 06:30:02  2016,x,x,x
Wed Nov 16 06:45:01  2016,x,x,x
Wed Nov 16 07:00:01  2016,x,x,x
Wed Nov 16 07:15:01  2016,x,x,x
Wed Nov 16 07:30:01  2016,x,x,x
Wed Nov 16 07:45:01  2016,x,x,x
Wed Nov 16 08:00:01  2016,x,x,x
Wed Nov 16 08:15:01  2016,x,x,x
Wed Nov 16 08:30:01  2016,x,x,x
Wed Nov 16 08:45:01  2016,x,x,x
Wed Nov 16 09:00:01  2016,x,x,x
Wed Nov 16 09:15:01  2016,x,x,x
Wed Nov 16 09:30:01  2016,x,x,x
Wed Nov 16 09:45:01  2016,x,x,x
Wed Nov 16 10:00:01  2016,x,x,x
Wed Nov 16 10:15:01  2016,x,x,x
Wed Nov 16 10:30:01  2016,x,x,x
Wed Nov 16 10:45:01  2016,x,x,x
Wed Nov 16 11:00:01  2016,x,x,x
Wed Nov 16 11:15:01  2016,x,x,x
Wed Nov 16 11:30:01  2016,x,x,x
Wed Nov 16 11:45:01  2016,x,x,x
Wed Nov 16 12:00:01  2016,x,x,x
Wed Nov 16 12:15:01  2016,x,x,x
Wed Nov 16 12:30:01  2016,x,x,x
Wed Nov 16 12:45:01  2016,x,x,x
Wed Nov 16 13:00:01  2016,x,x,x
Wed Nov 16 13:15:01  2016,x,x,x
Wed Nov 16 13:30:01  2016,x,x,x
Wed Nov 16 13:45:01  2016,x,x,x
Wed Nov 16 14:00:01  2016,x,x,x
Wed Nov 16 14:15:01  2016,x,x,x
Wed Nov 16 14:30:01  2016,x,x,x
Wed Nov 16 14:45:01  2016,x,x,x
Wed Nov 16 15:00:01  2016,x,x,x
Wed Nov 16 15:15:01  2016,x,x,x
Wed Nov 16 15:30:01  2016,x,x,x
Wed Nov 16 15:45:01  2016,x,x,x
Wed Nov 16 16:00:01  2016,x,x,x
Wed Nov 16 16:15:01  2016,x,x,x
Wed Nov 16 16:30:01  2016,x,x,x
Wed Nov 16 16:45:01  2016,x,x,x
Wed Nov 16 17:00:01  2016,x,x,x
Wed Nov 16 17:15:01  2016,x,x,x
Wed Nov 16 17:30:01  2016,x,x,x
Wed Nov 16 17:45:01  2016,x,x,x
Wed Nov 16 18:00:01  2016,x,x,x
Wed Nov 16 18:15:01  2016,x,x,x
Wed Nov 16 18:30:01  2016,x,x,x
Wed Nov 16 18:45:01  2016,x,x,x
Wed Nov 16 19:00:01  2016,x,x,x
Wed Nov 16 19:15:01  2016,x,x,x
Wed Nov 16 19:30:01  2016,x,x,x
Wed Nov 16 19:45:01  2016,x,x,x
Wed Nov 16 20:00:01  2016,x,x,x
Wed Nov 16 20:15:01  2016,x,x,x
Wed Nov 16 20:30:01  2016,x,x,x
Wed Nov 16 20:45:01  2016,x,x,x
Wed Nov 16 21:00:01  2016,x,x,x
Wed Nov 16 21:15:01  2016,x,x,x
