Time of Day, Ping, Download Speed , Upload Speed 
 06:30:01  ,31.608 , 33.68 ,13.24 
 06:45:01  ,42.45 ,27.35 ,11.38 
 07:00:01  ,45.291 ,16.97 ,11.78 
 07:15:01  ,53.131 ,22.78 ,10.60 
 07:30:01  ,46.786 ,20.79 ,9.61 
 07:45:01  ,48.439 ,18.93 ,7.69 
 08:00:01  ,46.805 ,20.05 ,9.22 
 08:15:01  ,48.208 ,20.30 ,10.41 
 08:30:01  , 52.456 ,9.99 ,7.52 
 08:45:01  ,48.312 ,14.51 ,9.40 
 09:00:01  ,48.657 ,20.03 ,9.44 
 09:15:01  ,55.621 ,12.44 ,8.39 
 09:30:01  ,49.768 ,19.09 ,8.57 
 09:45:01  ,51.26 ,14.86 ,7.46 
 10:00:01  ,53.614 ,12.14 ,8.88 
 10:15:01  ,53.293 ,11.68 ,7.02 
 10:30:01  ,40.105 ,10.98 ,7.40 
 10:45:01  ,62.265 ,6.39,7.94 
 11:00:01  ,50.122 ,11.80 ,7.20 
 11:15:01  ,53.847,13.57 ,7.28 
 11:30:01  ,45.389 ,13.21 ,7.87 
 11:45:01  ,58.609 ,12.23 ,4.21 
 12:00:01  ,47.45 ,8.55 ,7.81 
 12:15:01  ,54.788 ,19.91 ,7.83 
 12:30:01  ,59.947 ,4.85 ,7.95 
 12:45:01  , 55.432 ,9.05 ,5.56 
 13:00:01  ,67.095 ,8.32 ,8.43 
 13:15:01  ,52.462 ,13.71 ,5.91 
 13:30:01  ,66.393 ,9.67 ,7.31 
 13:45:01  ,58.923 ,18.05 ,9.00 
 14:00:01  ,53.062 ,16.08 ,8.27 
 14:15:01  ,62.596 ,13.92 , 7.87 
 14:30:01  ,70.281 ,11.61 ,5.72 
 14:45:01  ,39.322 ,9.88 ,8.56 
 15:00:01  ,62.912 ,5.18 ,9.33 
 15:15:01  ,57.611 ,15.32 , 8.94 
 15:30:01  ,67.214 ,3.39 ,6.09 
 15:45:01  ,56.221 ,15.43 ,6.74 
 16:00:01  ,52.12 ,14.77 ,10.16 
 16:15:01  ,52.752 ,15.74 ,8.68 
 16:30:01  ,57.755 ,6.24 ,9.61 
 16:45:01  ,57.629 ,7.46 ,8.57 
 17:00:01  ,55.741 ,6.82 ,7.86 
 17:15:01  ,53.098 ,8.07 ,8.23 
 17:30:01  ,53.427 ,9.01 ,8.71 
 17:45:01  ,59.29 ,7.71 ,7.09 
 18:00:01  ,40.939 ,8.94 ,9.68 
 18:15:01  ,60.113,7.95 ,7.60 
 18:30:01  ,65.715 ,7.94 ,8.28 
 18:45:01  ,58.346 ,6.15 ,6.65 
 19:00:01  ,60.47 ,6.54 ,8.64 
 19:15:01  ,58.596 ,10.10 ,6.91 
 19:30:01  ,47.111 ,18.18 ,9.28 
 19:45:01  ,52.922,10.18 ,9.24 
 20:00:01  ,66.604 ,12.41 ,11.88 
 20:15:01  ,55.783 ,9.60, 11.22 
 20:30:01  ,55.294,6.99 ,6.34 
 20:45:01  ,50.631 ,11.84 ,8.02 
 21:00:01  ,60.777 ,13.60 ,9.37 
 21:15:01  ,49.994,9.76 ,10.06 
 21:30:01  ,50.954 ,13.39, 10.64 
 21:45:01  ,59.612 , 12.61 ,10.10 
 22:00:01  ,46.611 ,12.16 ,9.30 
 22:15:01  ,59.939,6.02 ,7.60 
 22:30:01  ,60.925 ,6.56 ,8.89 
 22:45:01  ,47.823, 3.45 ,7.01 
 23:00:01  ,50.427 ,5.35 ,11.78 
 23:15:01  ,58.606 ,10.59, 8.62 
 23:30:01  ,53.802 ,7.97 ,10.14 
 23:45:01  ,49.272 ,14.63 ,11.36 
 00:00:01  ,54.111 ,11.64 ,8.53 
 00:15:01  ,59.691 ,9.55 ,10.29 
 00:30:01  ,59.969 ,5.22 ,12.39 
 00:45:01  ,52.128 ,21.14 ,12.89 
 01:00:01  ,51.239 ,21.09 ,12.97 
 01:15:01  ,52.05 ,23.83 ,13.17 
 01:30:01  ,48.253 ,21.37 ,14.48 
 01:45:01  ,48.576,18.89 ,13.99 
 02:00:01  ,48.925 ,16.72 ,13.24 
 02:15:01  ,34.735 ,17.67 ,13.77 
 02:30:01  ,44.29 ,18.01 ,13.76 
 02:45:01  ,43.288 ,28.79 ,15.26 
 03:00:01  ,33.304 ,23.87 ,14.22 
 03:15:01  ,32.607 ,24.34 ,15.97 
 03:30:01  ,36.389 ,26.91 ,16.51 
 03:45:01  ,33.424 ,25.39 ,14.83 
 04:00:01  ,34.261 ,20.55 ,16.30 
 04:15:01  ,33.084 ,24.76 ,15.43 
 04:30:01  ,34.778 ,32.64 ,16.70 
 04:45:01  ,35.557 ,28.56 ,15.13 
 05:00:01  ,36.951 ,25.59 ,13.91 
 05:15:01  ,34.408 ,24.26 ,12.94 
 05:30:01  ,34.431 ,23.21 ,15.07 
 05:45:01  ,32.558 ,36.96 ,14.72 
 06:00:01  ,42.424 ,25.27 ,16.28 
 06:15:01  ,33.425 ,31.80 ,14.42 
 06:30:01  ,53.619 ,26.46 ,15.17 
 06:45:01  ,48.255 ,27.59 ,14.04 
 07:00:01  ,41.418 ,16.76 ,13.17 
 07:15:01  ,58.449 ,15.24 ,12.84 
 07:30:01  ,58.451 ,12.99 ,10.72 
 07:45:01  ,56.619 ,20.05 ,11.29 
 08:00:01  ,58.524 ,20.96 ,11.85 
 08:15:01  ,45.778 ,15.43 ,10.73 
 08:30:01  ,51.45 ,17.95, 10.13 
 08:45:01  ,53.25 ,18.22 ,11.33 
 09:00:01  ,51.797 ,11.57 ,11.03 
 09:15:01  ,60.936 ,13.75 ,0.00 
 09:30:01  ,0,0,0
 09:45:01  ,0,0,0
 10:00:01  ,0,0,0
 10:15:01  ,0,0,0
 10:30:01  ,0,0,0
 10:45:01  ,0,0,0
 11:00:01  ,0,0,0
 11:15:01  ,0,0,0
 11:30:01  ,0,0,0
 11:45:01  ,0,0,0
 12:00:01  ,0,0,0
 12:15:01  ,0,0,0
 12:30:01  ,0,0,0
 12:45:01  ,0,0,0
 13:00:01  ,0,0,0
 13:15:01  ,0,0,0
 13:30:01  ,0,0,0
 13:45:01  ,0,0,0
 14:00:01  ,0,0,0
 14:15:01  ,0,0,0
 14:30:01  ,0,0,0
 14:45:01  ,0,0,0
 15:00:01  ,0,0,0
 15:15:01  ,0,0,0
 15:30:01  ,0,0,0
 15:45:01  ,0,0,0
 16:00:01  ,0,0,0
 16:15:01  ,0,0,0
 16:30:01  ,0,0,0
 16:45:01  ,0,0,0
 17:00:01  ,0,0,0
 17:15:01  ,0,0,0
 17:30:01  ,0,0,0
 17:45:01  ,0,0,0
 18:00:01  ,0,0,0
 18:15:01  ,0,0,0
 18:30:01  ,0,0,0
 18:45:01  ,0,0,0
 19:00:01  ,0,0,0
 19:15:01  ,0,0,0
 19:30:01  ,0,0,0
 19:45:01  ,0,0,0
 20:00:01  ,0,0,0
 20:15:01  ,0,0,0
 20:30:01  ,0,0,0
 20:45:01  ,0,0,0
 21:00:01  ,0,0,0
 21:15:01  ,0,0,0
 21:30:01  ,0,0,0
 21:45:01  ,0,0,0
 22:00:01  ,0,0,0
 22:15:01  ,0,0,0
 22:30:01  ,0,0,0
 22:45:01  ,0,0,0
 23:00:01  ,0,0,0
 23:15:01  ,0,0,0
 23:30:01  ,0,0,0
 23:45:01  ,0,0,0
 00:00:01  ,0,0,0
 00:15:01  ,0,0,0
 00:30:01  ,0,0,0
 00:45:01  ,0,0,0
 01:00:01  ,0,0,0
 01:15:01  ,0,0,0
 01:30:01  ,0,0,0
 01:45:01  ,0,0,0
 02:00:02  ,0,0,0
 02:15:01  ,46.302 ,24.42 ,13.99 
 02:30:01  ,39.931 ,15.86 ,12.74 
 02:45:01  ,44.295 ,27.44 ,14.54 
 03:00:01  ,32.263 ,29.14 ,15.31 
 03:15:01  ,44.789 ,22.55 ,15.36 
 03:30:01  ,29.872 ,29.80 ,14.82 
 03:45:01  ,32.612 ,28.25 ,15.76 
 04:00:01  ,39.584 ,34.78 ,16.38 
 04:15:01  , 46.909 ,29.53 ,15.48 
 04:30:01  ,30.945 ,31.57 ,15.87 
 04:45:01  ,32.266 ,37.05 ,16.62 
 05:00:01  ,31.943 ,28.28 ,16.26 
 05:15:01  ,35.063 ,26.18 ,16.56 
 05:30:01  ,34.272, 27.18 ,16.51 
 05:45:01  ,34.59 ,39.11 ,16.83 
 06:00:01  ,34.103 ,32.90 ,16.70 
 06:15:01  ,42.762 ,37.22, 15.92 
 06:30:01  ,47.148 ,30.87 ,15.28 
 06:45:01  ,42.738 ,24.37 ,14.10 
 07:00:01  ,47.111 ,25.63 ,13.81 
 07:15:01  ,52.132 ,23.43 ,13.37 
 07:30:01  ,51.934 ,9.92 ,11.83 
 07:45:01  ,53.269 ,23.33 ,12.22 
 08:00:01  ,45.437 ,20.21 ,4.95 
 08:15:01  ,0,0,0
 08:30:02  ,0,0,0
 08:45:01  ,0,0,0
 09:00:01  ,0,0,0
 09:15:01  ,0,0,0
 09:30:01  ,0,0,0
 09:45:01  ,65.284 ,11.43 ,9.95 
 10:00:01  ,86.306 ,14.51 ,8.02 
 10:15:01  ,0,0,0
 10:30:01  ,0,0,0
 10:45:01  ,0,0,0
 11:00:01  ,0,0,0
 11:15:01  ,0,0,0
 11:30:01  ,0,0,0
 11:45:01  ,0,0,0
 12:00:01  ,0,0,0
 12:15:01  ,0,0,0
 12:30:01  ,0,0,0
 12:45:01  ,0,0,0
 13:00:01  ,0,0,0
 13:15:01  ,0,0,0
 13:30:01  ,0,0,0
 13:45:01  ,0,0,0
 14:00:01  ,0,0,0
 14:15:01  ,0,0,0
 14:30:01  ,0,0,0
 14:45:01  ,0,0,0
 15:00:01  ,0,0,0
 15:15:01  ,0,0,0
 15:30:02  ,0,0,0
 15:45:01  ,0,0,0
 16:00:01  ,0,0,0
 16:15:01  ,0,0,0
 16:30:01  ,0,0,0
 16:45:01  ,0,0,0
 17:00:01  ,0,0,0
 17:15:01  ,0,0,0
 17:30:01  ,0,0,0
 17:45:01  ,0,0,0
 18:00:01  ,0,0,0
 18:15:01  ,0,0,0
 18:30:01  ,0,0,0
 18:45:01  ,0,0,0
 19:00:01  ,0,0,0
 19:15:01  ,0,0,0
 19:30:01  ,0,0,0
 19:45:01  ,0,0,0
 20:00:01  ,0,0,0
 20:15:01  ,0,0,0
 20:30:01  ,0,0,0
 20:45:01  ,0,0,0
 21:00:01  ,0,0,0
 21:15:01  ,0,0,0
 21:30:01  ,0,0,0
 21:45:01  ,0,0,0
 22:00:01  ,0,0,0
 22:15:01  ,0,0,0
 22:30:01  ,0,0,0
 22:45:01  ,0,0,0
 23:00:01  ,0,0,0
 23:15:01  ,0,0,0
 23:30:01  ,0,0,0
 23:45:01  ,0,0,0
 00:00:01  ,0,0,0
 00:15:01  ,0,0,0
 00:30:01  ,0,0,0
 00:45:01  ,0,0,0
 01:00:01  ,0,0,0
 01:15:01  ,0,0,0
 01:30:01  ,0,0,0
 01:45:01  ,0,0,0
 02:00:01  ,0,0,0
 02:15:01  ,48.266 ,18.02 ,12.95 
 02:30:01  ,34.118 ,24.74 ,12.75 
 02:45:01  ,36.428 ,21.79 ,13.88 
 03:00:01  ,44.411 ,28.79 ,14.63 
 03:15:01  ,36.541 ,26.29 ,14.57 
 03:30:01  ,37.256 ,24.81 , 10.74 
 03:45:01  ,32.437 ,38.33 ,14.61 
 04:00:01  ,43.626 ,26.44 ,14.06 
 04:15:01  ,33.229 ,24.47 ,14.35 
 04:30:01  ,35.57 ,26.42 ,9.11 
 04:45:01  ,37.817 ,31.94 ,14.78 
 05:00:01  ,31.796 ,21.09 ,14.36 
 05:15:01  ,34.128 ,33.68 ,13.40 
 05:30:01  ,41.612 ,23.12 ,14.12 
 05:45:01  ,36.473 ,29.05 ,15.54 
 06:00:01  ,42.454,19.86 ,15.05 
 06:15:01  ,39.955 ,35.77 ,13.77 
 06:30:01  ,44.943 ,25.89 ,13.36 
 06:45:01  ,53.25 ,29.70 ,13.61 
 07:00:01  ,48.976 ,21.58 ,2.24 
 07:15:01  ,50.653 ,28.88 ,12.82 
 07:30:01  ,54.171 ,18.01 ,12.33 
 07:45:01  ,52.777 ,7.91 ,9.67 
 08:00:01  ,54.114 ,11.47 ,9.14 
 08:15:01  ,0,0,0
 08:30:01  ,0,0,0
 08:45:01  ,0,0,0
 09:00:01  ,0,0,0
 09:15:02  ,0,0,0
 09:30:01  ,0,0,0
 09:45:02  ,0,0,0
 10:00:01  ,0,0,0
 10:15:01  ,7.79 ,5.12 ,17.57 
 10:30:01  ,13.333 ,3.00 ,8.92 
 10:45:01  ,8.102 ,1.42 ,5.83 
 11:00:01  ,0,0,0
 11:15:01  ,10.676 ,1.51 ,15.23 
 11:30:01  ,0,0,0
 11:45:01  ,0,0,0
 12:00:01  ,0,0,0
 12:15:01  ,0,0,0
 12:30:01  ,0,0,0
 12:45:01  ,59.156 ,0.08 ,0.04 
 13:00:01  ,57.918 ,0.09 ,0.07 
 13:15:01  , 58.6 ,0.09 ,0.05 
 13:30:01  ,0,0,0
 13:45:01  ,66.734 ,0.08, 0.07 
 14:00:01  ,0,0,0
 14:15:01  ,67.319 ,0.08 ,0.07 
 14:30:01  ,58.915 ,13.46 ,9.35 
 14:45:01  ,0,0,0
 15:00:01  ,62.552 ,0.09 ,0.05 
 15:15:01  ,57.838 ,22.55 ,8.30 
 15:30:01  ,59.458 ,14.00 ,8.15 
 15:45:01  ,0,0,0
 16:00:01  ,11.469 ,1.48 , 8.76 
 16:15:01  ,0,0,0
 16:30:01  , 8.958 ,4.65 ,12.21 
 16:45:01  ,0,0,0
 17:00:01  ,0,0,0
 17:15:01  ,0,0,0
 17:30:01  ,0,0,0
 17:45:01  ,0,0,0
 18:00:01  ,0,0,0
 18:15:01  ,8.465 ,3.50 ,19.68 
 18:30:01  ,0,0,0
 18:45:01  ,0,0,0
 19:00:01  ,8.008 ,3.68 ,26.60 
 19:15:01  ,0,0,0
 19:30:02  ,0,0,0
 19:45:01  ,0,0,0
 20:00:01  ,7.185 ,2.57 ,8.46 
 20:15:01  ,9.183 ,2.71 ,14.78 
 20:30:01  ,0,0,0
 20:45:01  ,0,0,0
 21:00:01  ,0,0,0
 21:15:01  ,0,0,0
 21:30:01  ,11.377 ,3.90 ,28.45 
 21:45:01  ,6.305 ,4.17, 25.52 
 22:00:01  ,0,0,0
 22:15:01  ,0,0,0
 22:30:01  ,13.276 ,4.34 ,24.82 
 22:45:01  ,0,0,0
 23:00:01  ,0,0,0
 23:15:01  ,0,0,0
 23:30:01  ,0,0,0
 23:45:01  ,0,0,0
 00:00:01  ,0,0,0
 00:15:01  ,0,0,0
 00:30:01  ,0,0,0
 00:45:01  ,0,0,0
 01:00:01  ,10.749 ,4.84 ,24.95 
 01:15:01  ,0,0,0
 01:30:01  ,0,0,0
 01:45:01  ,6.586 ,5.26 ,25.05 
 02:00:01  ,8.859 ,7.56 ,14.91 
 02:15:01  ,0,0,0
 02:30:01  ,0,0,0
 02:45:01  , 9.689 ,17.46 ,23.70 
 03:00:01  ,6.502 ,18.25 ,15.07 
 03:15:01  ,0,0,0
 03:30:01  ,0,0,0
 03:45:01  ,0,0,0
 04:00:01  ,0,0,0
 04:15:01  ,0,0,0
 04:30:01  ,10.033 ,22.81, 25.25 
 04:45:01  ,8.402 ,23.38 ,17.21 
 05:00:01  ,0,0,0
 05:15:01  ,0,0,0
 05:30:01  ,7.044 ,23.47 ,25.98 
 05:45:01  ,0,0,0
 06:00:01  ,8.18 ,22.30 ,27.98 
 06:15:01  ,9.164 ,24.13 ,27.71 
 06:30:01  ,6.091 ,20.05 ,27.41 
 06:45:01  ,0,0,0
 07:00:01  ,0,0,0
 07:15:01  ,0,0,0
 07:30:01  ,0,0,0
 07:45:01  ,0,0,0
 08:00:01  ,0,0,0
 08:15:01  ,0,0,0
 08:30:01  ,0,0,0
 08:45:01  ,7.149 ,22.59 ,25.54 
 09:00:01  ,6.486 ,19.56 ,10.99 
 09:15:01  ,9.84 ,22.99 ,28.61 
 09:30:01  ,0,0,0
 09:45:01  ,12.265 ,23.55 ,9.55 
 10:00:01  ,6.524 ,21.67 ,17.55 
 10:15:01  ,0,0,0
 10:30:01  ,0,0,0
 10:45:01  ,8.02 ,9.84 ,25.97 
 11:00:01  ,0,0,0
 11:15:01  ,0,0,0
 11:30:01  ,513.955 ,16.93 ,24.40 
 11:45:01  ,0,0,0
 12:00:01  ,0,0,0
 12:15:01  ,7.899 ,9.13, 27.89 
 12:30:01  ,8.427 ,4.30 ,23.61 
 12:45:01  ,0,0,0
 13:00:01  ,0,0,0
 13:15:01  ,0,0,0
 13:30:01  ,8.944 ,20.52 ,27.67 
 13:45:01  ,8.535 ,10.81 ,22.67 
 14:00:01  ,0,0,0
 14:15:01  ,0,0,0
 14:30:01  ,0,0,0
 14:45:01  ,8.64 ,3.90 ,1.11 
 15:00:01  ,0,0,0
 15:15:01  ,0,0,0
 15:30:01  ,0,0,0
 15:45:01  ,11.478 ,7.14 ,24.70 
 16:00:01  ,7.676 ,8.95 ,28.05 
 16:15:01  ,0,0,0
 16:30:02  ,0,0,0
 16:45:01  ,10.612 ,11.73 ,29.57 
 17:00:01  ,592.052 ,8.12 ,20.75 
 17:15:01  ,8.614 ,22.20 ,8.49 
 17:30:01  ,6.521 ,21.98 ,29.21 
 17:45:01  ,0,0,0
 18:00:01  ,0,0,0
 18:15:01  ,0,0,0
 18:30:01  ,8.667 ,21.34 ,15.64 
 18:45:01  ,0,0,0
 19:00:01  ,0,0,0
 19:15:01  ,7.126 ,24.92 ,27.25 
 19:30:01  ,5.736 ,24.24 ,28.94 
 19:45:01  ,0,0,0
 20:00:01  ,0,0,0
 20:15:01  ,8.853 ,22.60 ,28.09 
 20:30:01  ,8.114 ,24.17 ,29.14 
 20:45:01  ,9.976 ,25.18 ,28.99 
 21:00:01  ,0,0,0
 21:15:01  ,9.092 ,24.82 ,28.08 
 21:30:01  ,0,0,0
 21:45:01  ,8.897 ,23.93 ,28.26 
 22:00:01  ,6.329 ,24.46 ,28.33 
 22:15:01  ,0,0,0
 22:30:01  ,0,0,0
 22:45:01  ,8.344 ,23.08 ,29.33 
 23:00:01  ,6.49 ,23.08 ,28.69 
 23:15:01  ,0,0,0
 23:30:01  ,561.602,25.67 ,28.61 
 23:45:01  ,0,0,0
 00:00:01  ,8.775 ,24.98 ,28.76 
 00:15:01  ,0,0,0
 00:30:01  ,0,0,0
 00:45:01  ,8.813 ,24.98 ,29.38 
 01:00:01  ,0,0,0
 01:15:01  ,0,0,0
 01:30:01  ,8.402 ,25.94 ,28.98 
 01:45:01  ,584.096 ,26.70 ,28.94 
 02:00:01  ,0,0,0
 02:15:01  ,0,0,0
 02:30:01  ,7.433 ,25.68 ,29.19 
 02:45:01  ,0,0,0
 03:00:01  ,0,0,0
 03:15:01  ,8.777 ,25.92 ,28.78 
 03:30:01  ,8.495 ,26.11 ,29.16 
 03:45:01  ,0,0,0
 04:00:01  ,568.096 ,24.88 ,25.64 
 04:15:01  ,8.447 ,26.11 ,29.33 
 04:30:01  ,0,0,0
 04:45:01  ,6.967 ,24.99 ,28.42 
 05:00:01  ,7.205 ,23.98 ,28.26 
 05:15:01  ,8.179 ,23.36 ,29.35 
 05:30:01  ,0,0,0
 05:45:01  ,7.27 ,25.07 ,29.65 
 06:00:01  ,7.329 ,23.40 ,17.07 
 06:15:01  ,0,0,0
 06:30:01  ,0,0,0
 06:45:01  ,0,0,0
 07:00:01  ,8.01 ,23.18 ,29.14 
 07:15:01  ,6.594 ,26.63 ,29.26 
 07:30:01  ,7.33 ,26.13 ,29.35 
 07:45:01  ,5.793 ,24.89 ,29.74 
 08:00:01  ,0,0,0
 08:15:01  ,0,0,0
 08:30:01  ,0,0,0
 08:45:01  ,6.338 ,25.06 ,29.75 
 09:00:01  ,0,0,0
 09:15:01  ,0,0,0
 09:30:01  ,8.99 ,22.14 ,28.55 
 09:45:01  ,0,0,0
 10:00:01  ,0,0,0
 10:15:01  ,6.722 ,24.45 ,28.19 
 10:30:01  ,10.039 ,25.48 ,15.39 
 10:45:01  ,0,0,0
 11:00:01  ,6.833 ,25.35 ,27.88 
 11:15:01  ,6.209 ,17.80 ,28.19 
 11:30:01  ,0,0,0
 11:45:01  ,8.436 ,25.31 ,27.72 
 12:00:01  ,0,0,0
 12:15:01  ,0,0,0
 12:30:01  ,0,0,0
 12:45:01  ,6.835 ,24.01 ,29.93 
 13:00:01  ,6.987 ,25.68 ,29.54 
 13:15:01  ,0,0,0
 13:30:01  ,0,0,0
 13:45:01  ,8.409 ,25.00 ,28.89 
 14:00:01  ,7.065 ,22.45 ,28.98 
 14:15:01  ,0,0,0
 14:30:01  ,8.086 ,24.57 ,29.19 
 14:45:01  ,7.935 ,24.20 ,30.04 
 15:00:01  ,0,0,0
 15:15:01  ,7.705 ,24.69, 27.84 
 15:30:01  ,0,0,0
 15:45:01  ,8.418 ,23.75 ,29.18 
 16:00:01  ,0,0,0
 16:15:01  ,0,0,0
 16:30:01  ,8.308 ,25.04 ,28.81 
 16:45:01  ,0,0,0
 17:00:01  ,6.606 ,23.86 ,29.18 
 17:15:01  ,0,0,0
 17:30:01  ,9.109 ,25.98 ,26.66 
 17:45:01  ,6.907 ,25.80 ,28.25 
 18:00:01  ,0,0,0
 18:15:01  ,6.93 ,25.64 ,28.15 
 18:30:01  ,0,0,0
 18:45:01  ,0,0,0
 19:00:01  ,7.862 ,24.94 ,30.09 
 19:15:01  ,7.883 ,24.75 ,29.44 
 19:30:01  ,0,0,0
 19:45:01  ,0,0,0
 20:00:01  ,7.069 ,23.82 ,29.56 
 20:15:01  ,0,0,0
 20:30:01  ,0,0,0
 20:45:01  ,6.793 ,24.85 ,29.94 
 21:00:01  ,5.991 ,25.47 ,30.14 
 21:15:01  ,0,0,0
 21:30:01  ,0,0,0
 21:45:01  ,10.046 ,24.55 ,29.93 
 22:00:01  ,0,0,0
 22:15:01  ,7.62 ,25.32 ,29.56 
 22:30:01  ,0,0,0
 22:45:01  ,0,0,0
 23:00:01  ,0,0,0
 23:15:01  ,0,0,0
 23:30:01  ,6.836 ,24.17 ,22.12 
 23:45:01  ,39.009 ,1.29 ,0.03 
 00:00:01  , 6.748 ,22.67 ,29.46 
 00:15:01  ,0,0,0
 00:30:01  ,9.72 ,25.16 ,29.75 
 00:45:01  ,6.095 ,23.91 ,29.66 
 01:00:01  ,5.93 ,19.56 ,29.86 
 01:15:01  ,0,0,0
 01:30:01  ,0,0,0
 01:45:01  ,7.915 ,24.86 ,29.76 
 02:00:01  ,6.474 ,25.22 ,29.73 
 02:15:02  ,0,0,0
 02:30:01  ,0,0,0
 02:45:01  ,6.699 ,24.92 ,28.65 
 03:00:01  ,6.838 ,21.76 ,28.35 
 03:15:01  ,6.815 ,26.48 ,27.39 
 03:30:01  ,0,0,0
 03:45:01  ,523.88 ,26.20 ,28.98 
 04:00:01  ,6.878 ,26.15 ,29.18 
 04:15:01  ,0,0,0
 04:30:01  ,0,0,0
 04:45:01  ,0,0,0
 05:00:01  ,0,0,0
 05:15:01  ,8.53 ,25.22 ,29.18 
 05:30:01  ,7.076 ,26.72 ,29.29 
 05:45:01  ,7.097 ,26.03 ,29.52 
 06:00:01  ,7.11 ,26.22 ,29.15 
 06:15:01  ,16.134 ,26.65 ,28.75 
 06:30:01  ,8.515 ,22.99 ,15.07 
 06:45:01  ,6.108 ,26.16 ,28.74 
 07:00:01  ,0,0,0
 07:15:01  ,7.901 ,25.14 ,30.13 
 07:30:01  ,12.285 ,23.89 ,29.35 
 07:45:01  ,7.245 ,23.21 ,28.89 
 08:00:01  ,6.979 ,26.04 ,29.16 
 08:15:01  ,5.604 ,22.23 ,15.78 
 08:30:01  ,0,0,0
 08:45:01  ,0,0,0
 09:00:01  ,6.844 ,21.94 ,28.97 
 09:15:01  ,6.538 ,25.08 ,28.89 
 09:30:01  ,6.333 ,22.63 ,28.79 
 09:45:01  ,0,0,0
 10:00:01  ,6.922 ,26.25,29.66 
 10:15:01  ,0,0,0
 10:30:01  ,0,0,0
 10:45:01  ,0,0,0
 11:00:01  ,8.746 ,25.50 ,29.46 
 11:15:01  ,6.354 ,23.75 ,19.43 
 11:30:01  ,590.628 ,23.36 ,29.04 
 11:45:01  ,0,0,0
 12:00:01  ,0,0,0
 12:15:01  ,0,0,0
 12:30:01  ,608.991 ,23.40 ,28.01 
 12:45:01  ,6.779 ,23.17 ,29.16 
 13:00:01  ,0,0,0
 13:15:01  ,7.793 ,24.82 ,30.32 
 13:30:01  ,6.406 ,25.06 ,28.61 
 13:45:01  ,0,0,0
 14:00:01  ,0,0,0
 14:15:01  ,8.138 ,25.23 ,29.23 
 14:30:01  ,8.093 ,26.31 ,15.98 
 14:45:01  ,5.593 ,25.47 ,30.15 
 15:00:01  ,0,0,0
 15:15:01  ,7.832 ,24.20 ,28.43 
 15:30:01  ,0,0,0
 15:45:01  ,6.9 , 25.75 ,29.55 
 16:00:01  ,5.754 ,24.13 ,29.75 
 16:15:01  ,5.699 ,25.79 ,16.22 
 16:30:01  ,6.665 ,26.38 ,29.56 
 16:45:01  ,0,0,0
 17:00:01  ,6.678 ,24.82, 30.15 
 17:15:01  ,0,0,0
 17:30:01  ,0,0,0
 17:45:01  ,7.365 ,24.86 ,29.33 
 18:00:01  ,5.854 ,25.22 ,29.94 
 18:15:01  ,0,0,0
 18:30:01  ,0,0,0
 18:45:01  ,7.967 ,25.81 ,29.56 
 19:00:02  ,7.726 ,25.88 ,29.49 
 19:15:01  ,0,0,0
 19:30:01  ,6.221 ,24.80 ,15.71 
 19:45:01  ,7.805 ,20.15 ,29.86 
 20:00:01  ,0,0,0
 20:15:01  ,8.607 ,24.68,28.89 
 20:30:01  ,6.24 ,26.22 ,29.15 
 20:45:01  ,7.273 ,24.94 ,29.06 
 21:00:01  ,7.508 ,23.09 , 28.61 
 21:15:01  ,0,0,0
 21:30:01  ,8.165 ,24.82, 29.55 
 21:45:01  ,8.339 ,22.07 ,29.28 
 22:00:02  ,0,0,0
 22:15:01  ,8.095 ,22.36 ,28.38 
 22:30:01  ,8.863 ,23.13 ,29.54 
 22:45:01  ,0,0,0
 23:00:01  ,7.091 ,25.79 ,29.35 
 23:15:01  ,9.529 ,25.46 ,29.55 
 23:30:01  ,6.033 ,24.02 ,29.26 
 23:45:02  , 6.629 ,23.83 ,29.35 
 00:00:03  ,7.275 ,22.75 ,27.62 
 00:15:01  ,0,0,0
 00:30:01  ,0,0,0
 00:45:01  ,10.159 ,23.47 ,28.10 
 01:00:02  ,5.592 ,24.80 ,30.44 
 01:15:02  ,6.515 ,25.57 ,29.65 
 01:30:01  ,8.845 ,26.07 ,29.77 
 01:45:01  ,6.088 ,25.39 ,29.93 
 02:00:01  ,8.259 ,26.16 ,28.98 
 02:15:02  ,7.306 ,26.29 ,29.15 
 02:30:01  ,6.156 ,25.06 ,28.98 
 02:45:02  ,5.762 ,24.52, 30.12 
 03:00:01  ,0,0,0
 03:15:01  ,0,0,0
 03:30:01  ,8.528 ,26.54 ,29.93 
 03:45:01  ,6.729 ,24.58 ,29.53 
 04:00:02  ,0,0,0
 04:15:01  ,672.222 ,26.38 ,28.63 
 04:30:02  , 6.6 ,26.33 ,29.56 
 04:45:02  ,7.671 ,25.13 ,29.94 
 05:00:01  ,6.061 ,26.34 ,29.11 
 05:15:01  ,599.91 ,25.30 ,29.26 
 05:30:01  ,0,0,0
 05:45:01  ,610.274 ,0.00 ,27.90 
 06:00:02  ,0,0,0
 06:15:01  ,8.664 ,24.63 ,18.11 
 06:30:01  ,6.859 ,26.16 ,28.89 
 06:45:01  ,6.151 ,24.90 ,29.19 
 07:00:02  ,7.103 ,24.20 ,29.20 
 07:15:01  , 7.9 ,24.38 ,30.15 
